title,text,label,label_name
WARNING: BREAKING: The Director caught red-handed!! New,BREAKING: The Director caught red-handed!! New evidence proves vaccine distribution has been shifted significantly all along. The deep state is trying to HIDE this!! #WakeUp #TruthBomb,1,FAKE
WARNING: They don't want you to know,They don't want you to know this about urban housing supply!! A brave insider exposes how OECD has been shifted significantly for years. SHARE before it gets deleted!! This is what THEY don't want you to see...,1,FAKE
EXPOSED: WARNING: The renewable energy adoption agenda,WARNING: The renewable energy adoption agenda exposed!! What Canada government is REALLY doing will make your blood boil. Real patriots must act NOW!!,1,FAKE
BREAKING: They laughed when he said climate,They laughed when he said climate policy was stable. Now the whole world knows the TRUTH about WHO and their secret agenda!! This is what THEY don't want you to see...,1,FAKE
An independent audit commissioned by red,An independent audit commissioned by Red Cross found no evidence of misconduct related to economic forecasting in 2022. The findings are subject to peer review.,0,REAL
According to a spokesperson from the,"According to A spokesperson from the CDC, the vaccine distribution initiative has reached 16.9% of its stated objective for 2020. Further investigation is ongoing.",0,REAL
MUST READ: SHOCKING: trade agreement terms is secretly,SHOCKING: trade agreement terms is secretly decreased and the mainstream media REFUSES to report this!! Sources close to the situation reveal the TRUTH.,1,FAKE
BREAKING: SHOCKING: economic forecasting is secretly stabilized,SHOCKING: economic forecasting is secretly stabilized and the mainstream media REFUSES to report this!! Sources close to the situation reveal the TRUTH. This is what THEY don't want you to see...,1,FAKE
Global markets responded within normal parameters,"Global markets responded within normal parameters to news that public health funding would increased, with analysts pointing to technological adoption as a key factor. The findings are subject to peer review.",0,REAL
SHOCKING: 100% CONFIRMED: renewable energy adoption causes,100% CONFIRMED: renewable energy adoption causes health outcomes!! Big IMF will NEVER let this reach the public. One doctor finally speaks out!! This is what THEY don't want you to see...,1,FAKE
MUST READ: WARNING: The renewable energy adoption agenda,WARNING: The renewable energy adoption agenda exposed!! What Canada government is REALLY doing will make your blood boil. Real patriots must act NOW!!,1,FAKE
BREAKING: They laughed when he said agricultural,They laughed when he said agricultural output was improving. Now the whole world knows the TRUTH about World Bank and their secret agenda!! This is what THEY don't want you to see... #WakeUp #TruthBomb,1,FAKE
BREAKING: The Germany cover-up nobody is talking,The Germany cover-up nobody is talking about: vaccine distribution has been increased since 2022. Wake up people — this is happening RIGHT NOW!! #WakeUp #TruthBomb,1,FAKE
EXPOSED: They don't want you to know,They don't want you to know this about agricultural output!! A brave insider exposes how Reuters has been decreased for years. SHARE before it gets deleted!! #WakeUp #TruthBomb,1,FAKE
BREAKING: WARNING: The climate policy agenda exposed,WARNING: The climate policy agenda exposed!! What Canada government is REALLY doing will make your blood boil. Real patriots must act NOW!!,1,FAKE
SHOCKING: MUST READ: How A senior researcher,MUST READ: How A senior researcher lied to ALL of us about vaccine distribution. The evidence they buried could shifted significantly everything you believe!! This is what THEY don't want you to see...,1,FAKE
BREAKING: Scientists SILENCED after discovering urban housing,Scientists SILENCED after discovering urban housing supply actually shown measurable improvement!! Red Cross paid millions to keep this hidden from the public.,1,FAKE
The joint committee on climate policy,"The joint committee on climate policy released its quarterly findings, noting a 4.7% shown measurable improvement since 2023. Further investigation is ongoing.",0,REAL
WARNING: The Brazil cover-up nobody is talking,The Brazil cover-up nobody is talking about: agricultural output has been shown measurable improvement since 2021. Wake up people — this is happening RIGHT NOW!! This is what THEY don't want you to see...,1,FAKE
The joint committee on economic forecasting,"The joint committee on economic forecasting released its quarterly findings, noting a 10.2% increased since 2021. Further investigation is ongoing.",0,REAL
An independent audit commissioned by reuters,An independent audit commissioned by Reuters found no evidence of misconduct related to urban housing supply in 2019. Independent experts have yet to comment.,0,REAL
MUST READ: MUST READ: How A spokesperson lied,MUST READ: How A spokesperson lied to ALL of us about trade agreement terms. The evidence they buried could shown measurable improvement everything you believe!!,1,FAKE
WARNING: EXCLUSIVE: Whistleblower inside Red Cross confirms,EXCLUSIVE: Whistleblower inside Red Cross confirms urban housing supply is a FRAUD. Everything you were taught about economic inequality is a LIE. This is what THEY don't want you to see...,1,FAKE
WARNING: SHOCKING: vaccine distribution is secretly stabilized,SHOCKING: vaccine distribution is secretly stabilized and the mainstream media REFUSES to report this!! Sources close to the situation reveal the TRUTH.,1,FAKE
SHOCKING: URGENT: Forward this to everyone you,URGENT: Forward this to everyone you know!! vaccine distribution is being shifted significantly by elites who control UN. The proof is UNDENIABLE. This is what THEY don't want you to see...,1,FAKE
